id,crop_reference_id,nitrogen,phosphorus,potassium,sulphur,zinc,boron,iron,manganese,copper,organic_manure,biofertiliser,lime,gypsum,created_at,updated_at,result_id,mixed_fertilizer_urea,mixed_fertilizer_ssp,mixed_fertilizer_mop,mixed_fertilizer_required
4196,60,61,75,23,,10 kg/ acre at land preparation,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:56:53.814499,2016-05-02 06:54:38.653996,1396,51,0,3,46
4195,115,43,63,17,,10 kg/ acre at land preparation,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:56:53.803452,2016-05-02 06:54:38.671724,1396,35,0,0,39
4194,167,174,375,100,,10 kg/ acre at land preparation,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:56:53.794874,2016-05-02 06:54:38.688668,1396,123,0,0,231
4169,60,61,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 06:52:56.502624,2016-05-02 06:54:39.302545,1387,51,0,3,46
4168,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 06:52:56.486536,2016-05-02 06:54:39.320628,1387,35,0,0,39
4167,173,130,250,67,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 06:52:56.469797,2016-05-02 06:54:39.338535,1387,97,0,0,154
4166,114,113,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:52:18.606931,2016-05-02 06:54:39.364964,1386,93,0,0,92
4165,200,26,100,27,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:52:18.597369,2016-05-02 06:54:39.382674,1386,13,0,0,62
14778,169,104,150,40,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 10:31:56.454592,2016-05-06 10:31:56.454592,5707,84,0,0,92
18859,173,130,250,67,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-11 10:25:20.606088,2016-05-11 10:25:20.606088,7238,97,0,0,154
4335,62,122,150,50,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:53:40.855715,2016-05-02 06:54:36.322429,1452,102,0,10,92
4334,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:53:40.841263,2016-05-02 06:54:36.335096,1452,35,0,0,39
4333,168,104,125,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:53:40.826514,2016-05-02 06:54:36.346560,1452,87,0,13,77
4332,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:53:40.810673,2016-05-02 06:54:36.358042,1452,123,0,0,231
4331,60,52,88,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:51:58.419969,2016-05-02 06:54:36.377748,1451,44,24,0,39
4330,114,113,175,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:51:58.404536,2016-05-02 06:54:36.395645,1451,93,25,0,92
4322,114,113,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:33:45.855967,2016-05-02 06:54:36.544046,1446,93,0,0,92
4321,200,26,100,27,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:33:45.835099,2016-05-02 06:54:36.553350,1446,13,0,0,62
4312,114,113,175,40,,,Borax @4 kg / acre at land preparation,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:31:10.103207,2016-05-02 06:54:36.667752,1442,93,25,0,92
4307,114,113,163,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:25:55.261241,2016-05-02 06:54:36.800628,1439,93,13,0,92
4306,60,52,63,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:25:46.746644,2016-05-02 06:54:36.815792,1438,44,0,6,39
4305,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:25:46.729727,2016-05-02 06:54:36.825743,1438,35,0,0,39
4304,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:25:46.713821,2016-05-02 06:54:36.835709,1438,123,0,0,231
4302,60,52,63,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:24:09.772350,2016-05-02 06:54:36.864730,1436,44,0,6,39
4301,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:24:09.764391,2016-05-02 06:54:36.874133,1436,35,0,0,39
4300,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:24:09.756042,2016-05-02 06:54:36.883531,1436,123,0,0,231
4295,60,52,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:22:36.933744,2016-05-02 06:54:36.944136,1433,42,0,3,46
4294,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:22:36.925950,2016-05-02 06:54:36.954239,1433,35,0,0,39
4293,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:22:36.917711,2016-05-02 06:54:36.969530,1433,123,0,0,231
4288,60,52,63,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:20:44.854886,2016-05-02 06:54:37.099420,1430,44,0,6,39
4287,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:20:44.839371,2016-05-02 06:54:37.120038,1430,35,0,0,39
4286,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-18 07:20:44.823539,2016-05-02 06:54:37.138366,1430,123,0,0,231
4278,60,52,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:16:35.371497,2016-05-02 06:54:37.323108,1425,42,0,3,46
4277,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:16:35.363289,2016-05-02 06:54:37.339921,1425,35,0,0,39
4276,173,130,250,67,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:16:35.354609,2016-05-02 06:54:37.357002,1425,97,0,0,154
4261,60,52,75,23,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:12:42.373079,2016-05-02 06:54:37.699591,1419,42,0,3,46
4260,115,43,63,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:12:42.356619,2016-05-02 06:54:37.716281,1419,35,0,0,39
4259,167,174,375,100,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:12:42.340218,2016-05-02 06:54:37.732473,1419,123,0,0,231
4241,62,122,150,50,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:05:50.791295,2016-05-02 06:54:38.054265,1412,102,0,10,92
4240,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:05:50.782993,2016-05-02 06:54:38.063550,1412,35,0,0,39
4239,168,104,125,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:05:50.773619,2016-05-02 06:54:38.072878,1412,87,0,13,77
4238,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:05:50.764690,2016-05-02 06:54:38.081896,1412,123,0,0,231
4190,115,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:56:00.575603,2016-05-02 06:54:38.776735,1394,35,0,0,39
4189,168,122,150,33,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:56:00.556628,2016-05-02 06:54:38.795366,1394,105,25,0,77
4188,169,104,150,40,,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:56:00.537003,2016-05-02 06:54:38.815278,1394,84,0,0,92
4177,60,52,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:53:38.062732,2016-05-02 06:54:39.138539,1389,42,0,3,46
4176,120,104,150,40,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:53:38.048571,2016-05-02 06:54:39.157042,1389,84,0,0,92
4175,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:53:38.024411,2016-05-02 06:54:39.175941,1389,123,0,0,231
4174,60,61,75,23,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:53:17.720523,2016-05-02 06:54:39.202756,1388,51,0,3,46
4173,62,130,175,50,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:53:17.712276,2016-05-02 06:54:39.220241,1388,107,0,3,108
4172,115,43,63,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:53:17.703882,2016-05-02 06:54:39.237605,1388,35,0,0,39
4171,168,122,150,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:53:17.695556,2016-05-02 06:54:39.257241,1388,102,0,7,92
4170,114,122,163,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:53:17.687235,2016-05-02 06:54:39.276093,1388,100,0,3,100
4463,60,61,63,23,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 09:20:16.172209,2016-05-02 06:54:33.663806,1505,52,0,6,39
4462,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 09:20:16.156284,2016-05-02 06:54:33.680976,1505,35,0,0,39
4461,113,69,75,27,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 09:20:16.140459,2016-05-02 06:54:33.700337,1505,59,0,7,46
4460,168,122,125,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 09:20:16.125224,2016-05-02 06:54:33.718257,1505,105,0,13,77
4459,114,122,150,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 09:20:16.108979,2016-05-02 06:54:33.737153,1505,102,0,7,92
4454,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 09:14:09.737337,2016-05-02 06:54:33.856658,1502,35,0,0,39
4453,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 09:14:09.729749,2016-05-02 06:54:33.874811,1502,123,0,0,231
4452,114,122,163,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 09:14:09.721677,2016-05-02 06:54:33.892481,1502,100,0,3,100
4387,62,130,150,50,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:41:04.909669,2016-05-02 06:54:35.178259,1478,110,0,10,92
4386,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:41:04.901284,2016-05-02 06:54:35.188934,1478,123,0,0,231
4385,114,122,150,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:41:04.885355,2016-05-02 06:54:35.201944,1478,102,0,7,92
4358,114,113,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-18 08:04:43.118631,2016-05-02 06:54:35.862286,1463,93,0,0,92
4357,60,52,63,20,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 08:01:26.681299,2016-05-02 06:54:35.876344,1462,44,0,3,39
4356,114,113,150,43,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 08:01:26.662884,2016-05-02 06:54:35.885982,1462,93,0,3,92
4329,60,52,75,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:50:34.762091,2016-05-02 06:54:36.413352,1450,44,12,0,39
4328,114,113,163,40,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:50:34.753084,2016-05-02 06:54:36.425250,1450,93,13,0,92
4272,60,52,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 07:14:56.471544,2016-05-02 06:54:37.443423,1423,42,0,3,46
4271,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 07:14:56.463715,2016-05-02 06:54:37.460895,1423,35,0,0,39
4270,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-18 07:14:56.455468,2016-05-02 06:54:37.484603,1423,123,0,0,231
4248,60,61,63,23,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:07:12.191286,2016-05-02 06:54:37.979929,1414,52,0,6,39
4247,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:07:12.183181,2016-05-02 06:54:37.989228,1414,35,0,0,39
4246,113,69,75,27,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:07:12.174574,2016-05-02 06:54:37.999133,1414,59,0,7,46
4245,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:07:12.166148,2016-05-02 06:54:38.008542,1414,123,0,0,231
4244,114,122,150,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 07:07:12.156420,2016-05-02 06:54:38.017790,1414,102,0,7,92
4235,60,61,75,23,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-18 07:03:32.135558,2016-05-02 06:54:38.118921,1410,51,0,3,46
4220,60,52,63,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:00:12.094647,2016-05-02 06:54:38.299688,1404,44,0,6,39
4219,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:00:12.076597,2016-05-02 06:54:38.309192,1404,35,0,0,39
4218,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:00:12.058063,2016-05-02 06:54:38.318419,1404,123,0,0,231
4185,60,61,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:55:07.324618,2016-05-02 06:54:38.962922,1392,51,0,3,46
4184,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:55:07.316269,2016-05-02 06:54:38.981942,1392,35,0,0,39
4183,173,130,250,67,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 06:55:07.308203,2016-05-02 06:54:39.001898,1392,97,0,0,154
4182,115,43,63,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:54:39.303850,2016-05-02 06:54:39.029010,1391,35,0,0,39
4181,168,104,175,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:54:39.285065,2016-05-02 06:54:39.047461,1391,81,0,0,108
4180,169,104,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 06:54:39.271681,2016-05-02 06:54:39.067904,1391,84,0,0,92
14779,113,61,88,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 10:31:56.462442,2016-05-06 10:31:56.462442,5707,49,0,3,54
14780,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 10:31:56.469742,2016-05-06 10:31:56.469742,5707,42,0,3,46
14785,168,104,175,40,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:32:30.286071,2016-05-06 10:32:30.286071,5709,84,25,0,92
14786,115,43,63,17,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:32:30.298799,2016-05-06 10:32:30.298799,5709,35,0,0,39
14787,60,52,88,20,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:32:30.311595,2016-05-06 10:32:30.311595,5709,42,13,0,46
14794,168,104,175,33,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:33:43.857114,2016-05-06 10:33:43.857114,5712,87,50,0,77
14795,115,43,63,17,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:33:43.872717,2016-05-06 10:33:43.872717,5712,35,0,0,39
4560,114,104,163,43,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:58:39.932722,2016-05-02 06:54:31.590549,1534,82,0,0,100
4511,60,61,88,20,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:41:08.155319,2016-05-02 06:54:32.661326,1517,51,13,0,46
4510,113,69,100,23,4 kg/acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:41:08.133286,2016-05-02 06:54:32.680568,1517,58,12,0,54
4509,115,43,63,17,4 kg/acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:41:08.112799,2016-05-02 06:54:32.699412,1517,35,0,0,39
4508,168,122,175,40,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:41:08.094965,2016-05-02 06:54:32.717734,1517,102,25,0,92
4507,114,122,175,43,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 09:41:08.075435,2016-05-02 06:54:32.734751,1517,100,13,0,100
4409,62,130,188,40,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:52:23.781978,2016-05-02 06:54:34.799016,1484,110,38,0,92
4408,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:52:23.767290,2016-05-02 06:54:34.815318,1484,123,0,0,231
4407,114,122,175,40,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:52:23.750971,2016-05-02 06:54:34.831046,1484,102,25,0,92
4406,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:50:52.871866,2016-05-02 06:54:34.854187,1483,123,0,0,231
4405,114,122,163,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:50:52.855643,2016-05-02 06:54:34.869654,1483,100,0,3,100
4390,62,130,150,40,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:43:42.480729,2016-05-02 06:54:35.147478,1479,110,0,0,92
4389,167,174,375,100,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:43:42.463204,2016-05-02 06:54:35.156526,1479,123,0,0,231
4388,114,122,150,40,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-18 08:43:42.442208,2016-05-02 06:54:35.165572,1479,102,0,0,92
4315,60,61,88,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:32:05.328146,2016-05-02 06:54:36.633993,1443,49,0,0,54
4314,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:32:05.319106,2016-05-02 06:54:36.643674,1443,35,0,0,39
4313,114,122,175,47,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:32:05.309867,2016-05-02 06:54:36.653634,1443,98,0,0,108
4299,60,52,63,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:23:27.779461,2016-05-02 06:54:36.897121,1435,44,0,6,39
4298,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-18 07:23:27.757932,2016-05-02 06:54:36.906327,1435,35,0,0,39
