id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
46353,5.6,0.6,0.6,336.0,59.0,166.1,17.0,0.79,0.4,3.7,0.92,0.24,63741,2016-07-15 18:29:59.999999,2016-07-15 07:58:29.845848,2,5,8,8,8,9,7,10,10,11,11,10,1,11,,bn,1.0,4
46354,5.7,0.27,0.4,224.0,67.0,178.0,15.0,0.82,0.6,3.8,0.91,0.3,63742,2016-07-15 18:29:59.999999,2016-07-15 07:58:30.110993,2,5,9,9,8,9,7,10,10,11,11,10,1,11,,bn,1.0,4
46355,4.9,0.33,0.65,364.0,49.0,194.2,14.0,0.88,0.5,3.7,1.01,0.27,63743,2016-07-15 18:29:59.999999,2016-07-15 07:58:30.432027,1,5,8,8,8,9,8,10,10,11,10,10,1,10,,bn,1.0,4
46071,3.97,0.12,0.43,255.0,179.0,125.0,4.92,1.86,0.58,19.64,8.25,3.88,51416,2016-07-15 06:30:53.716383,2016-07-15 06:30:53.716383,1,5,9,9,7,9,9,10,10,10,10,10,1,10,,bn,1.0,1
46264,6.5,1.73,0.3,168.0,148.0,37.0,10.0,2.0,0.7,28.8,4.34,2.42,31594,2016-07-15 06:37:54.619651,2016-07-15 06:37:54.619651,2,6,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,6
46287,6.2,2.76,0.41,226.0,200.0,96.0,10.0,1.0,0.58,20.6,7.42,2.02,34583,2016-07-15 07:24:04.695647,2016-07-15 07:24:04.695647,2,6,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,6
46318,6.7,2.65,0.33,184.0,163.0,116.0,3.0,0.74,0.4,28.5,7.54,1.86,34587,2016-07-15 07:32:03.592734,2016-07-15 07:32:03.592734,3,6,9,9,7,9,9,10,10,10,10,10,1,11,,bn,1.0,5
46326,6.2,1.56,0.54,304.0,131.0,128.0,12.0,0.52,0.7,26.8,6.96,1.98,34596,2016-07-15 07:47:42.726655,2016-07-15 07:47:42.726655,2,6,8,8,7,9,8,11,10,10,10,10,1,11,,bn,1.0,8
46330,6.9,0.22,0.21,118.0,341.0,114.0,14.0,0.84,0.55,21.1,8.44,2.68,34600,2016-07-15 07:53:26.642302,2016-07-15 07:53:26.642302,3,5,9,9,7,9,8,10,10,10,10,10,1,11,,bn,1.0,5
46484,6.1,1.36,0.21,118.0,259.0,148.0,17.0,0.44,0.58,30.5,6.18,1.88,34604,2016-07-15 08:07:40.967685,2016-07-15 08:07:40.967685,2,6,9,9,7,9,7,11,10,10,10,10,1,11,,bn,1.0,5
46497,6.2,1.4,0.51,283.0,92.0,58.0,20.0,0.6,0.4,24.8,4.14,1.64,35111,2016-07-15 09:26:25.425000,2016-07-15 09:26:25.425000,2,6,8,8,7,9,7,10,10,10,10,10,1,11,,bn,1.0,10
46499,6.2,1.43,0.47,260.0,159.0,42.0,14.0,1.12,0.48,32.2,7.66,2.52,35113,2016-07-15 09:29:36.790173,2016-07-15 09:29:36.790173,2,6,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,10
46503,6.8,1.29,0.53,294.0,102.0,97.0,12.0,0.82,0.6,20.9,10.68,2.56,35118,2016-07-15 09:35:34.989352,2016-07-15 09:35:34.989352,3,6,8,8,7,9,8,10,10,10,10,10,1,11,,bn,1.0,7
46518,6.5,0.41,0.42,235.0,53.0,26.0,17.0,0.7,0.88,28.9,6.32,1.82,35132,2016-07-15 09:57:04.425832,2016-07-15 09:57:04.425832,2,5,9,9,8,9,7,10,10,10,10,10,1,11,,bn,1.0,3
46521,7.68,0.18,0.52,294.0,55.0,163.0,15.64,0.25,0.15,9.12,3.21,0.34,63993,2016-07-15 09:59:07.799985,2016-07-15 09:59:07.799985,4,5,8,8,8,9,7,11,11,10,10,10,1,11,,bn,1.0,6
46542,7.96,0.69,0.58,334.0,72.0,145.0,13.26,0.28,0.26,9.69,1.65,0.67,63799,2016-07-15 10:27:25.043120,2016-07-15 10:27:25.043120,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46558,7.49,0.48,0.61,355.0,75.0,182.0,10.29,0.26,0.18,11.58,3.34,0.29,63805,2016-07-15 10:57:40.449627,2016-07-15 10:57:40.449627,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46568,7.58,0.38,0.67,396.0,52.0,152.0,13.64,0.27,0.29,10.68,2.11,0.35,63785,2016-07-15 11:21:34.891196,2016-07-15 11:21:34.891196,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46576,7.63,0.25,0.59,341.0,36.0,163.0,13.72,0.34,0.19,5.69,2.54,0.53,63786,2016-07-15 11:34:15.234253,2016-07-15 11:34:15.234253,4,5,8,8,9,9,8,11,11,10,10,10,1,11,,bn,1.0,6
46578,7.16,0.46,0.58,334.0,45.0,89.0,12.34,0.52,0.23,6.87,1.69,0.29,63801,2016-07-15 11:35:10.632361,2016-07-15 11:35:10.632361,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46583,4.6,0.01,0.71,370.8,29.0,110.0,34.3,0.72,0.29,40.0,,,64017,2016-07-15 11:39:43.810394,2016-07-15 11:39:43.810394,1,5,8,8,9,9,7,10,11,10,0,0,1,11,,bn,1.0,4
48386,5.97,0.01,1.25,0.12,50.65,96.76,4.08,3.62,0.31,39.29,2.77,2.45,65913,2016-07-16 18:29:59.999999,2016-07-16 08:14:32.569099,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48387,5.05,0.04,0.59,0.04,38.65,108.76,4.44,2.36,0.39,30.37,1.75,0.75,65914,2016-07-16 18:29:59.999999,2016-07-16 08:14:32.789284,1,5,8,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48388,6.33,0.01,0.92,0.09,54.65,92.76,4.41,3.62,0.25,39.29,2.67,2.01,65915,2016-07-16 18:29:59.999999,2016-07-16 08:14:32.964744,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48389,6.45,0.01,1.21,0.12,21.84,65.96,4.14,5.02,0.38,36.75,3.25,1.63,65916,2016-07-16 18:29:59.999999,2016-07-16 08:14:33.166244,2,5,7,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48390,5.31,0.01,1.08,0.11,50.88,216.06,4.03,5.86,0.25,34.81,3.81,2.16,65917,2016-07-16 18:29:59.999999,2016-07-16 08:14:33.358392,1,5,7,9,8,8,9,10,11,10,10,10,1,10,,bn,1.0,1
48391,6.12,0.03,1.18,0.11,51.15,226.76,4.53,3.23,0.34,27.69,2.77,2.94,65918,2016-07-16 18:29:59.999999,2016-07-16 08:14:33.624624,2,5,7,9,8,8,9,10,11,10,10,10,1,10,,bn,1.0,1
48392,6.28,0.01,1.09,0.1,51.25,190.56,4.97,2.2,1.24,25.01,3.84,1.6,65919,2016-07-16 18:29:59.999999,2016-07-16 08:14:33.876384,2,5,7,9,8,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48393,6.05,0.05,1.22,0.12,58.65,135.76,5.42,3.68,0.34,26.79,3.22,2.95,65920,2016-07-16 18:29:59.999999,2016-07-16 08:14:34.098720,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48394,6.45,0.01,1.21,0.12,21.84,65.96,4.14,5.02,0.38,36.75,3.25,1.63,65921,2016-07-16 18:29:59.999999,2016-07-16 08:14:34.270785,2,5,7,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48395,5.18,0.05,0.62,0.06,23.65,69.36,4.97,3.83,0.31,31.79,1.94,1.13,65922,2016-07-16 18:29:59.999999,2016-07-16 08:14:34.454622,1,5,8,9,9,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48396,6.33,0.05,1.01,0.1,50.25,177.76,6.76,4.14,0.31,24.56,4.11,1.46,65923,2016-07-16 18:29:59.999999,2016-07-16 08:14:34.666603,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48397,6.23,0.06,1.2,0.12,54.54,213.36,7.2,4.12,0.39,30.81,3.66,2.25,65924,2016-07-16 18:29:59.999999,2016-07-16 08:14:34.917641,2,5,7,9,8,8,9,10,10,10,10,10,1,10,,bn,1.0,1
48398,5.29,0.01,0.9,0.09,60.12,256.76,6.76,4.12,0.79,25.01,4.11,2.37,65925,2016-07-16 18:29:59.999999,2016-07-16 08:14:35.096613,1,5,7,9,8,8,9,10,10,10,10,10,1,10,,bn,1.0,1
48399,5.47,0.01,0.71,0.07,29.98,158.76,7.2,3.86,0.79,22.78,3.26,2.24,65926,2016-07-16 18:29:59.999999,2016-07-16 08:14:35.299316,1,5,8,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48400,5.95,0.05,0.85,0.08,48.39,169.76,5.78,3.95,0.35,24.56,4.56,3.08,65927,2016-07-16 18:29:59.999999,2016-07-16 08:14:35.497361,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48401,6.32,0.01,0.83,0.09,33.16,157.12,3.19,7.68,0.38,36.18,3.57,1.6,65928,2016-07-16 18:29:59.999999,2016-07-16 08:14:35.713244,2,5,7,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48402,5.12,0.01,1.25,0.01,43.11,148.46,8.18,2.07,0.09,8.68,2.87,3.32,65929,2016-07-16 18:29:59.999999,2016-07-16 08:14:35.893982,1,5,7,9,9,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48403,4.95,0.01,9.14,0.01,54.15,138.22,8.23,3.33,0.09,8.69,3.33,2.88,65930,2016-07-16 18:29:59.999999,2016-07-16 08:14:36.108553,1,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48404,5.07,0.01,0.92,0.09,37.99,111.47,4.0,4.55,0.26,5.91,1.84,2.24,65931,2016-07-16 18:29:59.999999,2016-07-16 08:14:36.305923,1,5,7,9,9,9,9,10,11,10,10,10,1,10,,bn,1.0,1
48405,5.78,0.01,1.14,0.09,48.01,155.48,8.54,3.18,0.11,7.79,3.09,2.04,65932,2016-07-16 18:29:59.999999,2016-07-16 08:14:36.496458,2,5,7,9,8,9,9,10,11,10,10,10,1,10,,bn,1.0,1
46104,6.42,0.57,0.73,263.0,65.4,254.3,11.6,0.63,0.68,6.3,2.6,0.61,63541,2016-07-15 18:29:59.999999,2016-07-15 06:32:33.868595,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,5
46105,6.17,0.68,0.86,256.0,64.2,253.2,12.5,0.56,0.73,15.3,2.5,0.63,63542,2016-07-15 18:29:59.999999,2016-07-15 06:32:34.257492,2,5,7,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,5
46106,5.26,0.73,0.85,263.0,51.3,248.3,11.3,0.84,0.64,5.2,2.4,0.5,63543,2016-07-15 18:29:59.999999,2016-07-15 06:32:34.687416,1,5,7,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46107,6.29,0.61,0.83,267.0,56.2,272.5,12.6,0.79,0.59,16.6,2.3,0.64,63544,2016-07-15 18:29:59.999999,2016-07-15 06:32:35.062989,2,5,7,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,5
46108,6.19,0.55,0.67,262.0,55.2,214.3,12.3,0.68,0.86,5.3,1.8,0.39,63545,2016-07-15 18:29:59.999999,2016-07-15 06:32:35.508738,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,5
46109,5.27,0.68,0.52,243.0,48.5,217.3,11.9,0.73,0.56,14.9,2.6,0.64,63546,2016-07-15 18:29:59.999999,2016-07-15 06:32:35.866863,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46110,6.13,0.73,0.48,263.0,63.2,212.8,12.6,0.84,0.64,5.3,1.7,0.56,63547,2016-07-15 18:29:59.999999,2016-07-15 06:32:36.213960,2,5,9,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46111,5.73,0.69,0.62,202.0,56.3,217.2,11.5,0.76,0.63,14.9,2.9,0.42,63548,2016-07-15 18:29:59.999999,2016-07-15 06:32:36.571108,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46112,4.97,0.58,0.57,197.0,64.1,219.7,12.3,0.64,0.56,6.3,3.2,0.39,63549,2016-07-15 18:29:59.999999,2016-07-15 06:32:36.950639,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,5
46113,6.23,0.48,0.31,231.0,64.2,241.3,11.8,0.59,0.64,14.5,3.3,0.34,63550,2016-07-15 18:29:59.999999,2016-07-15 06:32:37.327481,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,5
46114,5.56,0.53,0.42,197.0,49.3,248.5,12.3,0.53,0.63,5.9,2.4,0.56,63551,2016-07-15 18:29:59.999999,2016-07-15 06:32:37.788051,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46115,6.49,0.47,0.23,211.0,56.3,291.1,11.5,0.47,0.84,6.5,2.1,0.48,63552,2016-07-15 18:29:59.999999,2016-07-15 06:32:38.111143,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,3
46116,6.14,0.57,0.73,231.0,67.3,249.2,13.1,0.64,0.57,15.7,2.1,0.61,63553,2016-07-15 18:29:59.999999,2016-07-15 06:32:38.548200,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46117,6.52,0.64,0.84,241.0,56.3,248.3,12.3,0.63,0.73,15.7,2.6,0.61,63554,2016-07-15 18:29:59.999999,2016-07-15 06:32:38.882090,3,5,7,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46118,6.13,0.58,0.63,237.0,64.5,264.3,12.5,0.52,0.73,6.3,2.5,0.56,63555,2016-07-15 18:29:59.999999,2016-07-15 06:32:39.211945,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46119,7.24,0.67,0.57,243.0,64.3,246.3,12.7,0.84,0.84,14.7,2.6,0.74,63556,2016-07-15 18:29:59.999999,2016-07-15 06:32:39.633580,3,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46120,6.84,0.63,0.64,239.0,57.3,243.6,14.0,0.57,0.73,6.3,2.4,0.73,63557,2016-07-15 18:29:59.999999,2016-07-15 06:32:39.994650,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46121,6.39,0.55,0.39,243.0,56.3,263.7,13.3,0.49,0.64,15.6,3.1,0.64,63558,2016-07-15 18:29:59.999999,2016-07-15 06:32:40.448564,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,3
46122,6.57,0.63,0.86,237.0,12.6,253.3,12.4,0.52,0.56,5.3,2.9,0.63,63559,2016-07-15 18:29:59.999999,2016-07-15 06:32:40.939478,3,5,7,9,9,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46123,6.62,0.55,0.73,243.0,72.6,217.5,12.3,0.47,0.53,14.8,2.8,0.53,63560,2016-07-15 18:29:59.999999,2016-07-15 06:32:41.498251,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46124,6.45,0.68,0.84,273.0,68.5,237.5,11.8,0.48,0.67,6.3,2.7,0.48,63561,2016-07-15 18:29:59.999999,2016-07-15 06:32:41.860835,2,5,7,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,2
46125,6.31,0.67,0.75,219.0,70.3,249.5,11.7,0.63,0.83,15.7,2.9,0.73,63562,2016-07-15 18:29:59.999999,2016-07-15 06:32:42.196237,2,5,7,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46126,5.57,0.53,0.74,243.0,56.3,237.4,11.3,0.54,0.67,5.3,2.5,0.56,63563,2016-07-15 18:29:59.999999,2016-07-15 06:32:42.538044,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46127,6.14,0.73,0.84,217.0,65.3,230.3,11.1,0.57,0.61,16.4,3.3,0.48,63564,2016-07-15 18:29:59.999999,2016-07-15 06:32:42.866257,2,5,7,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46128,6.35,0.61,0.73,221.0,60.3,239.4,11.5,0.61,0.83,6.3,2.6,0.58,63565,2016-07-15 18:29:59.999999,2016-07-15 06:32:43.355772,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46129,5.57,0.55,0.65,226.0,56.3,241.4,12.2,0.69,0.84,15.7,2.4,0.63,63566,2016-07-15 18:29:59.999999,2016-07-15 06:32:43.956449,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,3
46130,6.14,0.73,0.63,237.0,64.3,239.3,12.3,0.53,0.73,5.5,2.3,0.57,63567,2016-07-15 18:29:59.999999,2016-07-15 06:32:44.572821,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46131,6.62,0.64,0.53,241.0,53.3,242.1,12.9,0.49,0.68,14.9,1.8,0.63,63568,2016-07-15 18:29:59.999999,2016-07-15 06:32:45.150015,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46132,6.14,0.63,0.64,183.0,64.4,237.2,12.3,0.39,0.67,6.1,2.7,0.59,63569,2016-07-15 18:29:59.999999,2016-07-15 06:32:45.542539,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46133,6.29,0.57,0.53,192.0,53.3,241.7,11.7,0.42,0.63,16.3,2.5,0.63,63570,2016-07-15 18:29:59.999999,2016-07-15 06:32:45.899360,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46134,5.75,0.48,0.49,197.0,46.4,243.3,10.5,0.37,0.56,15.7,1.9,0.41,63571,2016-07-15 18:29:59.999999,2016-07-15 06:32:46.274068,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,3
46135,6.29,0.58,0.61,231.0,64.2,243.3,11.7,0.64,0.63,6.3,2.6,0.57,63572,2016-07-15 18:29:59.999999,2016-07-15 06:32:46.736848,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46136,6.43,0.63,0.58,247.0,60.3,260.8,14.2,0.63,0.63,15.8,2.5,0.63,63573,2016-07-15 18:29:59.999999,2016-07-15 06:32:47.189992,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46137,6.37,0.57,0.67,243.0,57.2,253.8,13.3,0.53,0.57,5.5,2.5,0.57,63574,2016-07-15 18:29:59.999999,2016-07-15 06:32:47.531153,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46139,5.25,0.63,0.63,267.0,60.4,243.8,12.5,0.67,0.76,14.9,2.3,0.64,63575,2016-07-15 18:29:59.999999,2016-07-15 06:32:47.977481,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46140,6.47,0.53,0.57,243.0,57.2,284.2,11.5,0.69,0.58,5.3,2.1,0.53,63576,2016-07-15 18:29:59.999999,2016-07-15 06:32:48.410057,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46141,6.43,0.64,0.84,237.0,60.4,257.8,12.7,0.63,0.69,14.8,3.1,0.49,63577,2016-07-15 18:29:59.999999,2016-07-15 06:32:48.924952,2,5,7,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46142,6.24,0.63,0.69,264.0,59.3,263.8,12.3,0.57,0.67,16.3,3.4,0.43,63578,2016-07-15 18:29:59.999999,2016-07-15 06:32:49.491692,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46143,5.67,0.57,0.57,263.0,65.3,253.7,11.5,0.61,0.63,5.2,2.9,0.37,63579,2016-07-15 18:29:59.999999,2016-07-15 06:32:49.831641,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,3
46144,6.29,0.7,0.64,253.0,63.1,263.7,11.8,0.58,0.57,14.9,3.1,0.33,63580,2016-07-15 18:29:59.999999,2016-07-15 06:32:50.200771,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46145,5.24,0.69,0.63,247.0,58.3,257.2,12.6,0.64,0.64,5.3,2.5,0.84,63581,2016-07-15 18:29:59.999999,2016-07-15 06:32:50.583773,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46146,6.17,0.52,0.58,243.0,60.4,261.3,12.6,0.64,0.63,6.4,3.1,0.37,63582,2016-07-15 18:29:59.999999,2016-07-15 06:32:50.913360,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46147,5.62,0.49,0.63,232.0,56.3,264.7,12.4,0.63,0.57,5.7,2.9,0.64,63583,2016-07-15 18:29:59.999999,2016-07-15 06:32:51.313012,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46148,6.14,0.38,0.56,217.0,55.3,257.2,13.5,0.57,0.64,6.1,3.4,0.57,63584,2016-07-15 18:29:59.999999,2016-07-15 06:32:51.708353,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,3
46149,5.93,0.37,0.48,243.0,53.7,261.3,12.6,0.48,0.63,5.3,3.2,0.64,63585,2016-07-15 18:29:59.999999,2016-07-15 06:32:52.060721,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46150,4.56,0.41,0.53,217.0,60.4,264.3,12.5,0.63,0.57,14.8,3.3,0.57,63586,2016-07-15 18:29:59.999999,2016-07-15 06:32:52.411156,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46151,6.52,0.37,0.47,213.0,58.3,253.1,11.3,0.57,0.54,5.3,2.7,0.63,63587,2016-07-15 18:29:59.999999,2016-07-15 06:32:52.732664,3,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46152,6.13,0.24,0.61,183.0,51.7,263.2,10.5,0.58,0.53,14.8,2.7,0.53,63588,2016-07-15 18:29:59.999999,2016-07-15 06:32:53.023761,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,3
46153,5.62,0.61,0.53,197.0,60.4,256.3,11.2,0.61,0.67,7.2,2.1,0.49,63589,2016-07-15 18:29:59.999999,2016-07-15 06:32:53.369612,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,4
46154,6.49,0.42,0.47,212.0,56.3,253.6,10.5,0.41,0.63,6.1,2.5,0.51,63590,2016-07-15 18:29:59.999999,2016-07-15 06:32:53.825472,2,5,9,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46155,7.34,0.68,0.53,263.0,63.4,243.4,12.7,0.57,0.73,16.4,2.7,0.84,63591,2016-07-15 18:29:59.999999,2016-07-15 06:32:54.302006,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,4
46156,6.48,0.74,0.64,256.0,60.8,236.2,12.6,0.64,0.64,6.2,2.6,0.73,63592,2016-07-15 18:29:59.999999,2016-07-15 06:32:54.726058,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,3
46157,6.73,0.36,0.63,248.0,59.7,247.3,12.3,0.63,0.64,15.7,2.5,0.86,63593,2016-07-15 18:29:59.999999,2016-07-15 06:32:55.217943,3,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,6
46158,5.61,0.86,0.63,236.0,60.3,264.7,12.8,0.64,0.59,6.6,2.9,0.73,63594,2016-07-15 18:29:59.999999,2016-07-15 06:32:55.775510,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,8
46159,3.34,0.73,0.56,268.0,64.3,256.3,14.3,0.53,0.58,14.5,3.1,0.54,63595,2016-07-15 18:29:59.999999,2016-07-15 06:32:56.391701,1,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,9
46160,5.34,0.64,0.68,253.0,56.4,247.2,12.6,0.63,0.57,16.3,3.0,0.63,63596,2016-07-15 18:29:59.999999,2016-07-15 06:32:56.793747,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,5
46161,6.48,0.59,0.63,273.0,60.7,234.8,12.5,0.58,0.55,5.5,3.3,0.84,63597,2016-07-15 18:29:59.999999,2016-07-15 06:32:57.245000,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,7
46162,6.53,0.55,0.53,248.0,56.3,243.6,14.2,0.73,0.64,6.3,2.5,0.73,63598,2016-07-15 18:29:59.999999,2016-07-15 06:32:57.685301,3,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,9
46163,6.64,0.63,0.68,263.0,60.3,219.3,12.3,0.68,0.64,14.8,2.4,0.69,63599,2016-07-15 18:29:59.999999,2016-07-15 06:32:58.154463,3,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,6
46164,7.03,0.58,0.73,234.0,56.3,243.3,11.5,0.53,0.53,6.2,3.3,0.69,63600,2016-07-15 18:29:59.999999,2016-07-15 06:32:58.652800,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,9
46165,6.15,0.61,0.67,233.0,64.5,231.7,12.6,0.69,0.64,5.9,2.1,0.64,63601,2016-07-15 18:29:59.999999,2016-07-15 06:32:59.174055,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,9
46166,5.73,0.63,0.63,248.0,63.9,217.5,13.5,0.53,0.63,15.5,2.6,0.83,63602,2016-07-15 18:29:59.999999,2016-07-15 06:32:59.759651,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,7
46167,6.31,0.43,0.59,243.0,67.8,214.3,14.2,0.64,0.59,6.7,2.5,0.76,63603,2016-07-15 18:29:59.999999,2016-07-15 06:33:00.200178,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,6
46168,4.29,0.43,0.68,253.0,64.7,243.2,12.3,0.63,0.64,6.1,3.2,0.64,63604,2016-07-15 18:29:59.999999,2016-07-15 06:33:00.624890,1,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,7
46169,6.53,0.57,0.66,213.0,63.1,211.7,11.7,0.53,0.58,15.8,3.1,0.53,63605,2016-07-15 18:29:59.999999,2016-07-15 06:33:00.985031,3,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,5
46170,6.19,0.61,0.53,264.0,50.3,164.3,10.1,0.48,0.63,6.4,2.9,0.49,63606,2016-07-15 18:29:59.999999,2016-07-15 06:33:01.439426,2,5,8,9,8,9,8,11,10,10,10,10,1,11,,bn,1.0,9
46171,5.27,0.64,0.49,253.0,58.6,158.3,14.2,0.63,0.56,4.5,1.9,0.34,63607,2016-07-15 18:29:59.999999,2016-07-15 06:33:01.909535,1,5,9,9,8,9,8,10,10,10,10,10,1,11,,bn,1.0,7
46172,6.47,0.59,0.73,247.0,63.6,211.3,10.5,0.57,0.64,7.3,1.8,0.56,63608,2016-07-15 18:29:59.999999,2016-07-15 06:33:02.519972,2,5,8,9,8,8,8,11,10,10,10,10,1,11,,bn,1.0,8
46173,5.69,0.41,0.46,243.0,60.5,157.8,11.3,0.48,0.63,16.7,2.4,0.42,63609,2016-07-15 18:29:59.999999,2016-07-15 06:33:02.924830,2,5,9,9,8,9,8,11,10,10,10,10,1,11,,bn,1.0,6
46174,5.57,0.48,0.64,227.0,49.7,256.2,12.5,0.73,0.68,15.5,2.8,0.58,63610,2016-07-15 18:29:59.999999,2016-07-15 06:33:03.672606,2,5,8,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,8
